date,country,confirmed,deaths,recovered,active
2019-11-02,Vietnam,1744047,2356,1647433,94258
2020-11-29,Japan,1428475,23503,1283283,121689
2011-09-01,UK,1716892,21688,1224979,470225
2010-04-12,Cambodia,1652639,1196,1331090,320353
2013-09-22,Germany,1741505,11191,1013616,716698
2010-01-04,Mexico,60836,1131,52010,7695
2010-09-16,Mexico,1271950,36018,813834,422098
2023-01-06,Pakistan,296041,5447,162302,128292
2011-01-25,Malaysia,630193,16432,553796,59965
2015-09-10,Philippines,1879300,1468,1505818,372014
2018-05-23,Philippines,1825100,4390,1257423,563287
2010-07-16,Indonesia,1706720,14942,1419826,271952
2015-09-20,Malaysia,464275,2547,384248,77480
2001-06-23,South Korea,1685420,35669,1034849,614902
2003-10-10,Brazil,960647,3835,765461,191351
2013-06-12,Malaysia,1756670,19609,1078409,658652
2004-05-27,Bangladesh,1940358,778,1673775,265805
2002-02-28,South Africa,1820545,54396,1114198,651951
2009-07-05,Spain,898853,17768,729594,151491
2015-10-25,China,945292,3447,475051,466794
2019-05-28,Saudi Arabia,680940,19352,344307,317281
2009-04-21,South Korea,431550,1104,251689,178757
2021-10-08,Indonesia,1427695,38899,930969,457827
2020-02-02,Germany,676959,4567,506024,166368
2007-09-09,Malaysia,328971,7204,208624,113143
2006-06-09,China,363482,8170,294981,60331
2018-12-27,Cambodia,57655,526,51426,5703
2017-09-07,Vietnam,1862100,13754,1014941,833405
2022-07-06,South Africa,1974209,43892,1288021,642296
2008-07-18,Cambodia,1722775,24349,992388,706038
2015-11-23,Malaysia,1378591,6629,947616,424346
2002-11-27,Canada,1945079,19351,1074338,851390
2021-03-13,Philippines,1670597,3440,1171676,495481
2015-11-27,USA,1525408,19672,1147783,357953
2020-11-23,Japan,1744411,25942,968132,750337
2009-01-09,Kenya,1967703,8732,1386311,572660
2001-11-28,India,1016601,26392,835009,155200
2013-06-29,Canada,1727581,6562,897503,823516
2019-07-05,Thailand,845867,23652,514834,307381
2022-06-13,Turkey,1377743,21411,1073219,283113
2007-06-14,South Africa,613598,15352,572680,25566
2001-01-14,South Africa,1034534,4407,777147,252980
2002-04-21,Australia,209324,4151,117273,87900
2022-07-15,Italy,925449,13490,474677,437282
2021-11-19,Australia,539014,2096,387884,149034
2002-06-16,South Africa,899388,14989,456203,428196
2005-11-11,Turkey,630263,9399,403329,217535
2014-05-08,Brazil,979222,22655,744473,212094
2016-12-18,Turkey,1947331,45635,1634852,266844
2022-07-09,Indonesia,573910,14022,423680,136208
2018-01-11,Egypt,1205197,4873,760450,439874
2021-11-10,South Africa,1694919,30456,1240244,424219
2015-02-25,Egypt,1791450,29826,1404990,356634
2000-05-03,Brazil,307082,2777,206998,97307
2001-02-03,China,44464,379,36442,7643
2013-05-21,UK,1680460,43811,909178,727471
2022-02-16,Mexico,1387,4,898,485
2010-08-14,Brazil,1577937,11465,1051987,514485
2021-01-09,Saudi Arabia,714186,17130,415843,281213
2024-03-20,Germany,76261,185,72366,3710
2006-05-01,Philippines,1199904,19817,963627,216460
2010-11-08,Pakistan,1811620,5621,1091879,714120
2003-07-29,Vietnam,1970543,17535,1375595,577413
2022-12-17,Indonesia,1866394,8969,1519570,337855
2017-07-05,Germany,1921131,52118,1377188,491825
2004-11-01,UK,1776013,30844,1404287,340882
2003-06-12,South Korea,234651,6766,163205,64680
2002-03-21,Spain,618321,10433,327790,280098
2003-12-06,Argentina,1443561,12982,1217956,212623
2016-08-19,China,38962,318,33611,5033
2013-11-03,Saudi Arabia,793345,20899,485276,287170
2001-10-24,Cambodia,176428,842,100982,74604
2013-08-21,Saudi Arabia,1825455,44325,1571830,209300
2009-03-25,Russia,1452723,8277,1345780,98666
2019-08-16,France,381335,6843,232844,141648
2004-11-02,China,1563394,11364,900486,651544
2014-10-15,Canada,913903,11154,556126,346623
2014-08-24,USA,104440,821,83377,20242
2013-07-14,Japan,460468,12216,428675,19577
2020-01-16,France,419992,7491,287113,125388
2019-06-19,Indonesia,1214498,677,757372,456449
2019-02-20,Mexico,923797,17857,466365,439575
2020-02-24,France,1589383,29499,856997,702887
2009-02-27,Thailand,384969,3244,244852,136873
2009-07-24,Cambodia,1624001,34906,1255255,333840
2008-06-03,Russia,850603,15188,456771,378644
2002-06-16,Australia,839259,23169,667521,148569
2023-03-22,Mexico,1940060,42991,1101912,795157
2012-01-06,USA,1167612,5720,635403,526489
2019-09-16,Argentina,1689677,28687,890962,770028
2021-10-20,France,919705,10873,522538,386294
2009-05-09,France,35888,562,31503,3823
2020-05-20,Vietnam,1593588,2439,944599,646550
2008-02-29,Russia,60409,1450,39326,19633
2017-11-20,Canada,1650976,27252,1541696,82028
2007-04-26,Malaysia,1801916,26947,1021351,753618
2013-03-31,UK,1278854,25417,1106998,146439
2015-05-29,Cambodia,1945847,55655,1437682,452510
2002-03-07,Canada,467208,8623,316751,141834
2019-05-21,South Africa,731370,18120,563014,150236
2008-01-05,Italy,331692,7671,288825,35196
2014-12-13,Kenya,222981,3845,161327,57809
2002-09-24,France,1768263,28546,1513147,226570
2007-12-13,Japan,1719077,50615,1252365,416097
2014-07-28,France,1616414,12485,1402226,201703
2015-08-22,Saudi Arabia,1769002,22238,918950,827814
2013-06-17,South Korea,160827,3690,152142,4995
2023-03-26,South Africa,1525202,21008,1409458,94736
2021-03-16,Malaysia,461519,7308,405452,48759
2022-06-18,Bangladesh,314447,2643,242632,69172
2005-01-12,Saudi Arabia,422458,10986,238264,173208
2022-07-19,South Africa,765472,16700,433925,314847
2013-07-03,Japan,1996259,55725,1175314,765220
2023-04-08,Australia,1073888,13337,992193,68358
2000-08-27,South Africa,1321477,28714,1137341,155422
2017-02-06,Spain,1800450,33084,1527122,240244
2010-05-07,India,324676,6432,217932,100312
2022-05-18,Germany,781542,17269,488314,275959
2009-07-26,Saudi Arabia,101248,3023,65012,33213
2022-10-26,Thailand,1672218,40462,1331890,299866
2006-05-09,Mexico,1428233,26878,843453,557902
2021-05-27,Japan,1645422,12080,974206,659136
2013-05-22,Bangladesh,682337,17449,421527,243361
2009-05-21,Russia,165417,236,151491,13690
2016-07-11,Germany,1269816,25212,785032,459572
2018-02-25,France,1711343,31342,1026926,653075
2018-03-03,Japan,1326600,16843,779121,530636
2021-06-06,Saudi Arabia,264962,7874,223737,33351
2014-05-04,Kenya,1137514,2214,626816,508484
2011-01-14,Vietnam,299030,2608,237192,59230
2009-05-29,Philippines,1610421,16071,1310772,283578
2010-09-03,South Korea,1198837,18359,1084262,96216
2001-01-28,Russia,700006,432,534730,164844
2000-06-26,France,1551986,16013,1361993,173980
2021-09-03,USA,610204,1441,352070,256693
2007-10-09,Philippines,352640,5359,316519,30762
2023-09-21,Argentina,1756997,9952,1277761,469284
2011-02-28,South Korea,23986,54,21739,2193
2013-01-13,Italy,1318752,12459,979925,326368
2001-06-05,South Korea,460747,11917,320170,128660
2023-01-05,Malaysia,1796333,53245,1057066,686022
2020-08-02,China,60869,798,32113,27958
2023-04-12,Turkey,762493,7412,654581,100500
2008-04-13,UK,830285,24775,691448,114062
2004-05-07,Australia,847131,10206,684564,152361
2007-10-16,Russia,286139,470,266725,18944
2002-05-09,Turkey,160629,3481,142142,15006
2019-03-26,India,427436,1425,240222,185789
2008-10-17,Turkey,1341773,19496,1121618,200659
2003-06-11,South Korea,1793501,11631,1305000,476870
2016-11-06,UK,1084362,18894,930595,134873
2022-07-13,India,141441,2280,123773,15388
2000-03-17,UK,767389,17064,426309,324016
2016-03-11,Mexico,1527501,11345,1144659,371497
2019-05-22,Kenya,57857,1095,30517,26245
2005-01-16,Kenya,207754,2502,135893,69359
2013-10-14,Malaysia,1500711,9004,1092472,399235
2024-02-13,Argentina,1657733,46744,1428609,182380
2021-10-18,Canada,1915257,49448,1351429,514380
2019-11-03,USA,276030,6510,225211,44309
2011-01-12,Russia,1701745,192,1394030,307523
2015-05-30,Saudi Arabia,96867,647,60449,35771
2010-02-04,Saudi Arabia,257119,2296,162919,91904
2006-12-23,Pakistan,1592106,24285,1195397,372424
2009-07-17,South Korea,926413,23821,726956,175636
2012-03-14,Mexico,846617,8167,659162,179288
2019-10-17,Brazil,1721445,42786,1553836,124823
2016-11-06,Argentina,955183,25132,495387,434664
2008-06-02,Brazil,1043068,5609,829118,208341
2024-08-21,Russia,1022306,14684,836896,170726
2003-03-04,Australia,1233684,12248,697859,523577
2020-10-18,Cambodia,1614240,45895,862453,705892
2024-01-24,India,1611619,31780,1468164,111675
2017-06-16,Brazil,1381041,5290,1015423,360328
2019-08-31,Saudi Arabia,832751,13663,694568,124520
2010-02-18,Mexico,528248,13501,322682,192065
2015-05-16,Vietnam,788561,20597,495668,272296
2001-12-07,USA,1019004,8756,690888,319360
2016-10-05,Australia,1144554,24941,918909,200704
2022-01-17,South Korea,1218096,12464,630033,575599
2021-12-19,Cambodia,110260,3085,65595,41580
2021-09-19,Malaysia,1985036,43844,1628151,313041
2007-03-19,Spain,144842,4211,122419,18212
2011-06-09,Bangladesh,233348,1068,179897,52383
2006-03-29,South Africa,1811325,13112,1258155,540058
2002-10-21,Brazil,319514,8337,269304,41873
2016-06-09,Canada,1966499,42604,984802,939093
2008-06-02,UK,1751815,52220,1183565,516030
2012-12-03,Malaysia,117367,2249,99987,15131
2024-01-04,Indonesia,198216,918,144214,53084
2012-09-19,Spain,678058,17007,549671,111380
2022-12-26,South Africa,1258855,4066,945586,309203
2004-10-14,Mexico,1479829,30309,1004341,445179
2010-10-05,Germany,437503,11223,376367,49913
2005-09-18,Canada,972603,8295,678533,285775
2015-03-24,Philippines,1422733,18452,1313399,90882
2000-10-21,South Africa,1883916,22613,969890,891413
2009-05-31,Germany,733959,7497,486408,240054
2011-10-22,Italy,1355952,19860,747354,588738
2020-08-16,Canada,1193176,23614,1072469,97093
2022-11-09,Japan,1075448,7421,602223,465804
2022-04-10,Canada,18193,74,10890,7229
2022-09-04,South Korea,569993,13861,460782,95350
2006-08-15,Pakistan,1353767,10024,1193494,150249
2000-04-21,India,1043059,16542,577943,448574
2010-05-15,Egypt,1161157,10868,708652,441637
2001-03-07,Saudi Arabia,543357,6211,274998,262148
2012-09-29,Kenya,1684015,15568,1495138,173309
2016-03-08,Cambodia,1482232,37476,923011,521745
2008-07-09,Argentina,1683307,19509,971966,691832
2005-11-03,South Korea,1544717,35101,977852,531764
2004-10-03,Egypt,1211453,24731,832272,354450
2007-03-09,USA,1809984,8890,1519855,281239
2001-05-16,Canada,1072936,15529,702937,354470
2015-01-27,Cambodia,401780,8059,265795,127926
2006-03-16,Italy,1358223,12081,1211408,134734
2005-09-27,Philippines,861373,6898,754707,99768
2020-12-24,Canada,1113525,18535,856701,238289
2004-06-25,India,906467,13558,558715,334194
2020-04-22,Canada,181444,5189,166761,9494
2006-10-02,Saudi Arabia,1414532,17827,1135003,261702
2003-09-16,South Africa,1989694,26349,1586339,377006
2007-12-31,Cambodia,1105926,27747,890784,187395
2012-12-05,Australia,282525,2285,244303,35937
2007-09-23,Saudi Arabia,1240625,21216,862517,356892
2016-12-15,Germany,1314581,30679,1146257,137645
2014-07-30,Cambodia,1388675,13937,782405,592333
2000-01-11,Saudi Arabia,1545849,11079,1302123,232647
2017-08-22,Germany,319407,158,198177,121072
2021-12-11,Cambodia,462599,7843,380840,73916
2024-07-06,Argentina,1668474,44586,879803,744085
2008-04-28,Pakistan,895811,137,718645,177029
2005-10-15,Cambodia,101750,1927,94615,5208
2012-01-28,Japan,1756323,47102,1305061,404160
2011-09-29,Canada,520247,14338,449335,56574
2009-11-13,Canada,1586190,34642,1475174,76374
2007-04-01,Australia,683954,15570,596549,71835
2010-12-16,France,1351370,2763,1233041,115566
2003-02-22,Brazil,1596381,45857,1437489,113035
2008-08-18,South Korea,470726,4836,269390,196500
2009-02-19,Kenya,768295,21010,414813,332472
2018-04-07,Kenya,1113016,30295,957439,125282
2002-01-14,Argentina,256355,2037,138480,115838
2022-07-11,Bangladesh,1884786,38109,1371278,475399
2021-09-17,China,1901748,26347,1020598,854803
2024-07-12,UK,1172924,19066,1090123,63735
2002-06-11,India,373724,5165,268526,100033
2020-10-10,South Africa,1082404,27272,568531,486601
2015-05-11,Germany,565632,11256,342980,211396
2016-09-08,Kenya,1649671,8689,1206951,434031
2010-10-20,India,1490859,6940,1152153,331766
2011-03-19,Indonesia,1457715,19894,1233535,204286
2011-02-03,Kenya,1891196,25450,958081,907665
2018-07-25,South Africa,1034132,18154,577089,438889
2016-03-20,USA,1255751,23715,642043,589993
2002-01-21,Canada,870254,1528,593789,274937
2013-07-07,Brazil,1174594,2565,712236,459793
2001-01-21,Bangladesh,1663737,11388,1004795,647554
2024-08-15,Brazil,522292,1035,409038,112219
2022-10-02,South Africa,331247,3852,255059,72336
2015-12-26,South Africa,605990,16463,521612,67915
2000-10-29,China,1453135,42620,884043,526472
2007-12-15,Argentina,1370707,9979,823446,537282
2013-04-11,Australia,402783,835,365101,36847
2006-07-05,Malaysia,349064,5143,281686,62235
2012-08-23,Vietnam,1252129,3069,1183666,65394
2023-07-31,South Korea,991194,15264,741518,234412
2017-06-13,Bangladesh,1780592,31372,1264129,485091
2004-03-26,Indonesia,1357874,23215,1024100,310559
2008-04-11,Brazil,330447,965,268448,61034
2014-03-31,India,457873,6380,409605,41888
2010-11-29,UK,536143,5853,295783,234507
2022-08-08,Bangladesh,576871,5037,337310,234524
2006-07-16,Canada,247572,1199,230109,16264
2012-07-23,Bangladesh,1387043,32392,873749,480902
2010-01-03,Cambodia,1862755,50071,1652654,160030
2004-07-28,Thailand,224727,492,137165,87070
2018-06-05,Germany,1947639,24060,987581,935998
2019-01-17,India,759438,17187,391658,350593
2012-12-18,Bangladesh,563201,15742,313164,234295
2013-07-02,Egypt,653280,14090,569234,69956
2009-06-11,Malaysia,75982,491,69967,5524
2011-04-10,Germany,889541,25671,658184,205686
2018-12-29,Philippines,905857,6907,677765,221185
2018-02-24,Spain,1704955,36373,1225429,443153
2023-07-12,Indonesia,877712,18556,718831,140325
2010-06-09,Brazil,379878,3394,305918,70566
2023-08-19,Mexico,107464,1489,84776,21199
2021-12-15,South Africa,1590858,6326,1369287,215245
2003-10-20,Brazil,159323,1871,129591,27861
2023-09-19,Australia,1369961,30233,1243376,96352
2000-02-12,Mexico,1288725,37056,1220586,31083
2023-12-16,Italy,925696,16719,829375,79602
2006-11-03,Japan,1322911,27641,1181387,113883
2012-07-22,Philippines,1839373,38679,1366725,433969
2022-11-08,South Africa,689739,20205,449766,219768
2010-08-24,Italy,332991,2279,310031,20681
2003-06-23,Turkey,656649,6714,354583,295352
2006-03-05,Russia,913728,6699,502821,404208
2010-11-24,Egypt,1695513,46428,1134559,514526
2013-02-15,Kenya,392932,4318,232359,156255
2003-12-17,Brazil,387513,9915,287741,89857
2000-10-14,France,109369,3223,66170,39976
2005-12-29,Japan,1105208,22925,938094,144189
2002-07-30,Pakistan,637156,18409,378370,240377
2020-07-31,Kenya,1201778,26216,1076459,99103
2017-10-25,Argentina,259619,2521,195444,61654
2004-09-22,USA,961222,25522,883974,51726
2003-02-13,Pakistan,1237881,18526,729357,489998
2021-03-22,South Korea,622904,6860,578208,37836
2002-11-28,Japan,1826047,4983,1264285,556779
2019-08-17,South Africa,766146,15211,427510,323425
2022-01-18,Turkey,1060373,13652,702939,343782
2022-01-06,Spain,1694337,5572,1523033,165732
2006-05-26,South Africa,1531896,40087,1446228,45581
2020-09-24,Japan,263386,7420,209535,46431
2023-09-01,Japan,896418,5592,792274,98552
2021-11-09,Russia,1324454,32093,1045175,247186
2002-09-25,Vietnam,362378,6993,328318,27067
2004-01-31,Vietnam,1559767,25651,1165417,368699
2003-01-13,China,1602561,45937,1427313,129311
2011-04-04,South Africa,1612616,25115,972102,615399
2017-08-24,Vietnam,1698271,47115,1133814,517342
2016-02-22,Argentina,152882,4262,100232,48388
2004-06-30,UK,1761544,19769,1564286,177489
2016-09-30,Vietnam,924585,21581,523675,379329
2004-03-05,South Korea,1894884,21410,1003335,870139
2021-12-27,Cambodia,978403,3185,540783,434435
2013-02-11,Kenya,1957184,42602,1646656,267926
2010-08-28,Pakistan,1684501,20790,1213929,449782
2018-07-09,Argentina,1705906,40009,857563,808334
2017-04-22,China,381586,3565,202352,175669
2000-08-03,Japan,132193,114,95910,36169
2014-05-14,Italy,707921,11236,520403,176282
2016-10-30,Thailand,52153,989,32812,18352
2011-12-18,France,1503882,36942,769616,697324
2008-02-11,Egypt,851443,5624,443258,402561
2011-09-07,Turkey,616110,9998,347770,258342
2012-12-29,South Africa,1109195,17795,799547,291853
2014-09-02,Spain,1711180,20404,1486756,204020
2003-05-31,Russia,576903,6656,292829,277418
2015-09-03,Argentina,1911294,37864,1475204,398226
2019-07-07,Vietnam,871965,6338,679864,185763
2016-01-02,Mexico,39641,1182,20421,18038
2004-10-17,Russia,1942473,7135,1394799,540539
2023-06-04,Kenya,306427,4837,255638,45952
2002-08-26,Argentina,136070,1005,128034,7031
2022-04-18,Canada,773134,6433,454343,312358
2009-01-20,China,1539985,8535,1170269,361181
2023-11-24,USA,364670,2151,269333,93186
2019-02-06,Indonesia,1718226,37515,1230526,450185
2012-06-13,Saudi Arabia,3107,57,2604,446
2014-01-01,France,1573282,32759,1059088,481435
2000-06-10,Egypt,871926,12057,578284,281585
2002-11-23,Russia,997478,10999,894052,92427
2017-05-16,Japan,363710,1947,200283,161480
2016-07-14,Canada,1307852,12715,954952,340185
2015-03-07,Vietnam,1811692,33444,1485109,293139
2019-02-05,Italy,1244341,28703,826551,389087
2022-10-27,Canada,1145997,18574,1031975,95448
2024-03-29,Saudi Arabia,1032019,29939,970235,31845
2023-10-24,Italy,327004,6377,295420,25207
2002-02-13,Brazil,504279,2208,334896,167175
2006-08-31,UK,849320,18834,666415,164071
2004-04-15,Spain,289864,8481,236483,44900
2013-07-23,France,1198762,19197,986134,193431
2020-12-24,Thailand,1523130,44840,1213553,264737
2006-08-25,Canada,1172704,16054,675908,480742
2010-06-15,India,1596766,3274,1476076,117416
2002-01-31,Cambodia,1488910,33293,921178,534439
2020-06-18,Argentina,1312726,21684,935869,355173
2008-10-01,Argentina,1315904,15593,1035449,264862
2010-04-06,China,1401008,7866,1161592,231550
2004-09-20,Malaysia,234836,3780,149089,81967
2014-10-14,Turkey,1066929,21567,623584,421778
2022-01-12,USA,1248480,12474,889653,346353
2016-04-09,Indonesia,513599,10387,452092,51120
2002-03-22,Mexico,1533280,26871,1199505,306904
2022-12-08,Germany,924614,10071,693605,220938
2016-05-06,India,1640993,40038,1440037,160918
2012-03-24,South Africa,1938709,33000,1209480,696229
2017-04-10,Canada,1916025,45774,1168201,702050
2021-07-08,Indonesia,61644,1429,44300,15915
2009-03-21,India,1971564,14411,1165591,791562
2000-08-29,Canada,1650722,42122,1162055,446545
2023-01-09,Australia,633589,2580,348061,282948
2016-06-28,Russia,1938665,18024,1693510,227131
2014-11-04,Germany,1717069,25368,1506401,185300
2014-07-24,Indonesia,1686203,43138,1490786,152279
2018-02-09,South Korea,1966867,16764,1741439,208664
2004-04-22,Philippines,531559,1047,298759,231753
2017-12-24,France,570539,5159,288478,276902
2016-09-06,Canada,1035751,14482,851249,170020
2002-06-14,UK,1467414,22335,779272,665807
2005-09-02,Philippines,464922,5392,433502,26028
2013-06-08,Italy,744368,14023,493514,236831
2014-03-13,Russia,404413,7212,335280,61921
2014-08-08,Cambodia,1091479,30144,855206,206129
2004-02-07,Malaysia,721984,19599,375415,326970
2012-01-19,Egypt,690709,2476,478372,209861
2024-08-12,Mexico,1149919,6588,818614,324717
2022-04-07,Argentina,1347056,1862,951735,393459
2006-11-10,Thailand,289945,540,212975,76430
2015-01-10,Vietnam,1615041,33824,1373493,207724
2000-05-13,Italy,701997,13046,658907,30044
2018-01-12,Argentina,1873617,28196,1672410,173011
2023-12-01,Mexico,435678,7578,391164,36936
2017-05-24,China,1376190,33503,746155,596532
2013-12-15,Germany,1685065,7516,1162603,514946
